user_id, text, lat, lon
302558091, "Turkey Greece cooperate refugee crisis. Tsipras visits Turkey time https://t.co/SLA2phSHk7", 40.4059017, -3.6769871
487900041, "Ah bueno espera s\u00ed, mejor echo minecraft y as\u00ed aprendo matar terroristas Par\u00eds xd", 40.4743836, -3.6378672
1179981192, "#AlertaTerroristaEP acaba convertirse TT ocupando 5\u00aa posici\u00f3n Espa\u00f1a. M\u00e1s https://t.co/K5DFqqcseW https://t.co/JWV7lLWzZV", 40.4203, -3.7058
1179981192, "@DoctorMoriarty 1\u00aa menci\u00f3n #AlertaTerroristaEP aparece tu TL. \u00a1Ahora Tendencia Espa\u00f1a! #trndnl", 40.4203, -3.7058
1179981192, "93 cuentas y 108 tuits (80 RTs) 1 hora convirtieron #AlertaTerroristaEP Tendencia. #trndnl", 40.4203, -3.7058
1179981192, "221.585 personas podr\u00edan haber visto #AlertaTerroristaEP 1\u00aa menci\u00f3n hasta convertirse Tendencia. #trndnl", 40.4203, -3.7058
1179981192, "#Top3Apps #AlertaTerroristaEP se convert\u00eda Tendencia Twitter Web Client 39% Twitter Android 31% Twitter iPhone 23%", 40.4203, -3.7058
630223892, "#muslimsarenotterrorists #ultraslan #madrid #espa\u00f1a #bug\u00fcnde #yar\u0131nda #galatasaray \ud83d\udc9b\u2764\ufe0f\ud83d\udc9b\u2764\ufe0f @ Gran Via,\u2026 https://t.co/HO4RodyJuc", 40.4225861, -3.70913453
381524419, "S\u00e1nchez:El 24h hizo programacion estupendala noche atentados Par\u00eds.Antes o despu\u00e9s d volver pel\u00edcula programada? #BertinyPedro", 40.39785958, -3.7060278
186478529, "ESN : ISIS To The World: 'Bring It On'; Threatens Mexico, Spain, US, China, Japan, Russia, Iran In New ...: ISIS\u2026 https://t.co/ltjgScNewj", 40.41970731, -3.69855957
3390661523, "@analisisalcubo @cartesius78 @visludica se aligera XDD, pesadito setup merece pena", 40.4239998, -3.7216579
302558091, "Alarm bells toll Turkish tourism sector Russia crisis - TOURISM https://t.co/jXMo6OVa2H v\u00eda @HDNER", 40.4059017, -3.6769871
487900041, "\u00bfCu\u00e1nto m\u00e1s le durar francia atentados estar puto d\u00eda tele? Porque esto ya pat\u00e9tico", 40.4743836, -3.6378672
487900041, "Que llevamos semanas y pico escuchar otra cosa que Hollande Hollande terroristas, ya hasta polla xd", 40.4743836, -3.6378672
926212477, "@GalactosaMagica que siempre quisiste improbable. Asi que dar bolo brutal familia y amigos.", 40.3826953, -3.6229353
186478529, "ESN : Spain's Economy Expands Fastest Annual Pace Since Financial Crisis: MADRID\u2014Spain's economy grew the\u2026 https://t.co/pVs3dHE6MY", 40.41970731, -3.69855957
41557723, "Cuidado, que TVE pensar que ISIS ataca Madrid. #facetheforce. @ Plaza Espa\u00f1a (Madrid) https://t.co/je7mrpMJmR", 40.42277778, -3.71194444
186478529, "ESN : Spain's economy expands post-crisis high: Both readings line preliminary estimate released\u2026 https://t.co/evl49O92zN", 40.41970731, -3.69855957
487900041, "Francia sacando dinero atentados vendiendo 5\u20ac banderas Francia y pidiendo que compren homenaje", 40.4743836, -3.6378672
591929366, "Marina, semana pasada quisiste protagonismo que tenido 3 meses, eso sales expulsada. Besis. #Gala12GH16", 40.4351144, -3.7027627
6571822, "\u00bfPor qu\u00e9 an\u00e1lisis predictivo ser\u00e1 clave marketing actual? https://t.co/vXI7h6Z2Wl #marketing #predictivo https://t.co/yVGikYRuBq", 40.5101902, -3.6697756
130816861, "\u00a1Hola #Madrid! @ Madrid Hotel Isis https://t.co/TOu3HTcbpV", 40.3887295, -3.70022909
926212477, "He visto trailer Civil War y que dejado puta maiden. No se breve an\u00e1lisis...", 40.3826953, -3.6229353
783157418, "Se asumido q bombardeos son soluci\u00f3n. Se busca intervenci\u00f3n terrestre tropas kurdas y sirias. Crearemos Otro monstruo?", 40.3404298, -3.8462228
783157418, "@jjmabur morenes vendedor d armas? Mejor q tiene, pq todos d sale. Irak, Afganistan, Siria, Yemen... Muertos...", 40.3404298, -3.8462228
186478529, "ESN : Spain's electon dilemma join France ISIS attacks: Spain's government stuck a\u2026 https://t.co/ZylOEeUKax", 40.41970731, -3.69855957
1027204951, "@BonDiegoJovi A tu madre casi le da algo al verte bandera Siria y ahora te pones RDA, tientes ley mordaza", 40.3449722, -3.8159208
186478529, "ESN : Three suspected ISIS extremists held Spain: Madrid - Three suspected backers extremist group\u2026 https://t.co/JyNPBibKDq", 40.41970731, -3.69855957
895171171, "Jajajajajajjajajajaja mazo crisis eh \ud83d\ude02 @paulii98_garcia", 40.3790859, -3.6577924
186478529, "ESN : Protests UK, Spain momentum builds join Syria strikes: London (AFP) - Some 5,000 people protested\u2026 https://t.co/4lrNljNDwM", 40.41970731, -3.69855957
186478529, "ESN : Hollande calls British join Syria air strikes despite protests UK, Spain: French President Fran\u00e7ois\u2026 https://t.co/Irbl2fUTl2", 40.41970731, -3.69855957
186478529, "ESN : Thousands march Spanish involvement Syria: Protesters answered not name petition from\u2026 https://t.co/6AWnhkismJ", 40.41970731, -3.69855957
186478529, "ESN : Thousands protest UK, Spain momentum builds join Syria strikes: Some 5,000 people protested in\u2026 https://t.co/yn4NJeNyTT", 40.41970731, -3.69855957
186478529, "ESN : Thousands rally UK Spain bombing Syria: Thousands people protested London and\u2026 https://t.co/8Xd8PMssD2", 40.41970731, -3.69855957
38865298, "ISIS Lily Madrid! \ud83c\uddea\ud83c\uddf8 @pamannairbitch #Madrid #lily #pamann @ Madrid, Spain https://t.co/nGcu6XjVZA", 40.4, -3.68333
186478529, "ESN : Spain Yesterday, Syria Today: Spain left-wing illusions Stalinism went die, where\u2026 https://t.co/ov3fssXuGK", 40.41970731, -3.69855957
186478529, "ESN : Thousands protest Spain war Syria: MADRID, Nov. 28 (Xinhua) -- Thousands people throughout\u2026 https://t.co/vfDVQO6TPQ", 40.41970731, -3.69855957
362683016, "Como deciamos manis... vuestra crisis pagamos necesitamos Podemos #L6Nsueldos #L6Ncallepsanchez https://t.co/k0qFVZqqpb", 40.3994079, -3.5989758
186478529, "ESN : Spain: Anti-war Syria rally draws thousands Madrid: Video Id: 20151128-046; Title: Spain: Anti-war in\u2026 https://t.co/f6TSobQ1vi", 40.41970731, -3.69855957
186478529, "ESN : Thousands protest UK Spain joining ISIS strikes: Some 5,000 people protested London\u2026 https://t.co/Btl9DctLvH", 40.41970731, -3.69855957
492956912, ".@frdelatorre Vamos reconstruir clase media debastada crisis #SolucionesCs https://t.co/YKDCXOwNRY", 40.4416134, -3.6722203
783157418, "@PedroPmotero y deber\u00edamos meterlo avi\u00f3n Siria y soltarlo desierto", 40.3404298, -3.8462228
7742252, "La colcha @codeterrorist y @lurilurika. \ud83c\udfbcCada loco \ud83c\udfb5con tema\ud83c\udfb6 @ Rivas Urbanizaciones https://t.co/pKrLTCaHTk", 40.3667715, -3.5472758
222083433, "Reuni\u00f3n amigos. Los amo! Esperando llegada peque\u00f1a Isis paulova82 mabuhayyyyyy leilamaki\u2026 https://t.co/zcnyc6XEcL", 40.4150675, -3.6695171
300445924, "Sentada viendo #ThisisOpera mi programa favorito", 40.4063968, -3.6749056
622100444, "#ObjetivoIglesias Sra. Do\u00f1a Ana, d\u00edgame sali\u00f3 crisis USA.... \u00a1 Pues inversiones p\u00fablicas ! https://t.co/Ei5fJlUvRO", 40.3818877, -3.6744826
622100444, "#ObjetivoIglesias Salir crisis al neoliberal, sueldos mierda enriquecer m\u00e1s ricos, interesa.", 40.3818877, -3.6744826
186478529, "ESN : War On ISIS In Syria 2015: Spain Protests Sending Troops To Fight Islamic State, Fearing ...: Thousands of\u2026 https://t.co/9HaVEXPZSy", 40.41970731, -3.69855957
1445924880, "Back NL days discussions #refugeecrisis #COP21 #TTIP #COMEM #jongerenvertegenwoordiger https://t.co/g7SAa9wzZL", 52.11091592, 5.08551959
6571822, "An\u00e1lisis predictivo: Amazon predice que el14/12/2015 ser\u00e1 d\u00eda que m\u00e1s compraremos online. https://t.co/h1mY1hMG2v https://t.co/es8kQuXPkV", 40.5101902, -3.6697756
1449550838, "La casa ideal espa\u00f1oles y europeos: RE/MAX Europa, exhaustivo an\u00e1lisis realizado 8.000 personas e... https://t.co/Tb6VLSk9iX", 40.4072203, -3.6570055
1966678669, "La casa ideal espa\u00f1oles y europeos: RE/MAX Europa, exhaustivo an\u00e1lisis realizado 8.000 personas e... https://t.co/4Wwd4znR5m", 40.4072203, -3.6570055
186478529, "ESN : A Syrian cultural day Spain: For part, Venezuelan Ambassador Spain Mario Isea Boh?rquez\u2026 https://t.co/CH434TnTOv", 40.41970731, -3.69855957
783157418, "ISIS se desintegra - Kurdos parte Estado isl\u00e1mico e incomunica terroristas Siria Irak https://t.co/R3OOrrOu0j", 40.3404298, -3.8462228
211926434, "The Temple Debod, dedicated Amon &amp; Isis given Spain Egypt 1968. It of\u2026 https://t.co/7HdizzNXYe", 40.4, -3.68333
308991132, "CUP representa hijos terribles enfrentados padres x crisis q trunc\u00f3 expectativas explica @EnricJuliana @LaVanguardia", 40.4231159, -3.6965377
6571822, "\u00bfCrisis, qui\u00e9n dijo crisis? Disminuyen previsiones inversi\u00f3n publicitaria 2016. https://t.co/sKkXnZ7LAG https://t.co/PsLCGhUJ3W", 40.5101902, -3.6697756
487900041, "Gente c\u00e1rcel ideolog\u00eda pol\u00edtica llamados terroristas y televisi\u00f3n siguen llamando artista Pantoja, qu\u00e9 asco pa\u00eds", 40.4743836, -3.6378672
